name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kathmandu,2022-09-28,27,15.7,22.1,28.2,15.7,22.2,18.5,81.2,0,0,0,rain,0,0,7.9,16.6,256.5,1013.2,50.2,9.1,181.9,15.7,8,10,2022-09-28T05:54:47,2022-09-28T17:53:48,0.08,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote"
Kathmandu,2022-09-29,28,17.8,22.6,29.3,17.8,22.8,18.4,78.6,0.4,100,4.17,rain,0,0,7.2,20.5,201.7,1013.6,62,8.4,248.7,21.5,8,30,2022-09-29T05:55:16,2022-09-29T17:52:39,0.12,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,remote"
Kathmandu,2022-09-30,27,16,22.3,28.2,16,22.4,18.6,80.4,0,0,0,rain,0,0,6.8,18.4,194,1013.9,75.7,8.5,257.9,22.2,9,30,2022-09-30T05:55:45,2022-09-30T17:51:30,0.16,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote"
Kathmandu,2022-10-01,27.8,16.2,22.5,29.3,16.2,22.6,18.7,79.9,0,0,0,rain,0,0,6.1,20.6,139.5,1013.3,66.6,8.3,260,22.3,9,30,2022-10-01T05:56:15,2022-10-01T17:50:21,0.19,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-02,29.9,19.8,23.4,31.6,19.8,23.7,18.3,74.5,0,0,0,rain,0,0,9.4,20.5,177.3,1013.2,63,7.9,260.1,22.3,9,30,2022-10-02T05:56:44,2022-10-02T17:49:13,0.23,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-03,30,18.3,22.6,31.7,18.3,23,18.6,79.9,34,100,4.17,rain,0,0,42.5,22.3,209.5,1014.7,49.2,7.3,259.5,22.2,9,30,2022-10-03T05:57:14,2022-10-03T17:48:05,0.25,"Rain, Partially cloudy","Becoming cloudy in the afternoon with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-04,23.2,17.2,20.6,23.2,17.2,20.6,19,91.2,16.7,100,4.17,rain,0,0,8.3,11.8,121.4,1016.8,87.7,7.9,67.3,5.9,4,10,2022-10-04T05:57:44,2022-10-04T17:46:58,0.3,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-05,22.6,16.6,19.9,22.6,16.6,19.9,18.2,90.3,22.5,100,8.33,rain,0,0,13.3,16.6,93.3,1018.2,91.4,6.6,4.5,0.2,0,10,2022-10-05T05:58:14,2022-10-05T17:45:51,0.33,"Rain, Overcast","Cloudy skies throughout the day with rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-06,19.1,17.9,18.5,19.1,17.9,18.5,18.1,97.2,47.7,100,8.33,rain,0,0,10.1,13,71.3,1019,95.5,5.9,14.3,1.4,1,10,2022-10-06T05:58:45,2022-10-06T17:44:44,0.37,"Rain, Overcast","Cloudy skies throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-07,26.7,17.7,19.8,27.9,17.7,19.9,18.3,91.7,9.5,100,8.33,rain,0,0,7.2,14.8,214,1019,86.3,7.2,161.8,13.9,7,10,2022-10-07T05:59:16,2022-10-07T17:43:38,0.41,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-08,27,18,21.3,28.5,18,21.4,18,83,1.2,100,4.17,rain,0,0,7.6,20.5,273.6,1018.4,64.2,7.7,47.8,4.2,3,10,2022-10-08T05:59:47,2022-10-08T17:42:32,0.44,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-09,27.3,16,21.1,29,16,21.2,17.5,80.8,0,0,0,rain,0,0,10.1,16.5,276.9,1018.7,71.2,10.3,212.6,18.3,8,30,2022-10-09T06:00:19,2022-10-09T17:41:27,0.48,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-10,25,18.8,21.4,25,18.8,21.4,18.2,82.6,0,0,0,rain,0,0,11.2,18.4,254.7,1019.7,85.3,7.4,203.4,17.5,8,10,2022-10-10T06:00:51,2022-10-10T17:40:23,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-11,24.1,16.6,20,24.1,16.6,20,17,83.7,0.2,100,4.17,rain,0,0,9,14.7,199.7,1017.3,74.8,7.2,149.5,12.6,6,10,2022-10-11T06:01:23,2022-10-11T17:39:19,0.54,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-12,26.7,15.8,20.7,26.7,15.8,20.7,17.4,82.3,1.8,100,4.17,rain,0,0,8.3,16.6,246,1016.8,65.3,9.1,221.6,19.3,8,10,2022-10-12T06:01:56,2022-10-12T17:38:15,0.58,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-13,26.3,13.6,20.7,26.3,13.6,20.7,16.6,78.4,0.5,100,4.17,rain,0,0,8.3,16.6,209.5,1017.9,71.8,9.3,247.6,21.6,9,10,2022-10-13T06:02:29,2022-10-13T17:37:12,0.61,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-14,25,17,20.4,25,17,20.4,16,76.9,0.5,100,4.17,rain,0,0,8.6,16.6,195,1018.1,50.6,8.4,242.5,20.8,8,10,2022-10-14T06:03:02,2022-10-14T17:36:10,0.64,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-15,26,17,20.6,26,17,20.6,16.3,77.9,0,0,0,rain,0,0,10.1,13,221.9,1017.7,55.3,8.6,243.8,21,9,10,2022-10-15T06:03:36,2022-10-15T17:35:09,0.67,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-16,27,16.1,20.5,27.2,16.1,20.5,13.9,69.8,0,0,0,,0,0,6.5,18.4,166.2,1020.2,40.4,8.2,251.5,21.8,9,10,2022-10-16T06:04:10,2022-10-16T17:34:08,0.71,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-17,26.1,14,19.3,26.1,14,19.3,10.3,59.2,0,0,0,,0,0,8.3,13,126,1020.2,25.2,8.7,254.8,22,9,10,2022-10-17T06:04:44,2022-10-17T17:33:08,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-18,25,13,18.1,25,13,18.1,12,69.6,0,0,0,rain,0,0,7.2,13,170.6,1018.6,29.1,8.4,245.4,21.3,9,10,2022-10-18T06:05:19,2022-10-18T17:32:09,0.77,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-19,23.5,11.1,17.6,23.5,11.1,17.6,12.2,72.9,0,0,0,rain,0,0,7.9,16.6,183.5,1018.5,37.2,8.4,238.5,20.6,8,10,2022-10-19T06:05:55,2022-10-19T17:31:11,0.8,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-20,24,12.7,17.8,24,12.7,17.8,12.2,72,0,0,0,,0,0,7.2,16.6,231.2,1021,33.3,7.5,238.4,20.6,8,10,2022-10-20T06:06:31,2022-10-20T17:30:13,0.83,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-21,25.2,13,18.3,25.2,13,18.3,12.6,71.9,0,0,0,rain,0,0,7.6,14.7,250.6,1022.2,26.6,7.3,239.5,20.7,8,10,2022-10-21T06:07:07,2022-10-21T17:29:17,0.87,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-22,25.2,12.7,18.4,25.2,12.7,18.4,10.8,65.2,0,0,0,rain,0,0,8.6,22.3,154.8,1023.1,26.6,8,235.9,20.5,8,10,2022-10-22T06:07:44,2022-10-22T17:28:21,0.9,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-23,26.4,11.6,18.6,26.4,11.6,18.6,9.5,59,0,0,0,,0,0,10.1,14.8,137.2,1022.1,31.6,10.3,231.9,20,8,10,2022-10-23T06:08:21,2022-10-23T17:27:26,0.93,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-24,26.3,12.4,18.7,26.3,12.4,18.7,10.7,62.7,0,0,0,,0,0,11.9,16.6,230.8,1016,28.3,9.8,233.3,20.2,8,10,2022-10-24T06:08:58,2022-10-24T17:26:32,0.96,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-25,24.6,12.9,18.3,24.6,12.9,18.3,11.3,66.7,0,0,0,rain,0,0,7.6,22.3,285.3,1014.1,33.6,8.4,226.2,19.6,8,10,2022-10-25T06:09:36,2022-10-25T17:25:40,0,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-26,24.7,12.1,17.9,24.7,12.1,17.9,11.3,66.6,0,0,0,rain,0,0,10.1,20.7,209.8,1019.2,36.8,8.4,184.6,16,8,10,2022-10-26T06:10:15,2022-10-26T17:24:48,0.03,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-27,23.7,11.7,17.4,23.7,11.7,17.4,13.4,78.6,0,0,0,rain,0,0,9.7,20.5,217.6,1019.3,52.8,8.6,157.9,13.8,7,10,2022-10-27T06:10:54,2022-10-27T17:23:57,0.06,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-28,23.4,11.5,17.5,23.4,11.5,17.5,13.1,77.6,0,0,0,rain,0,0,7.9,14.8,250.7,1019.3,40.5,8.1,136.3,11.8,7,10,2022-10-28T06:11:33,2022-10-28T17:23:07,0.1,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-29,24,11.4,17.7,24,11.4,17.7,12.5,74,0,0,0,rain,0,0,10.8,14.8,229.2,1020.1,43.5,8.7,183.1,15.8,8,10,2022-10-29T06:12:13,2022-10-29T17:22:19,0.14,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-10-30,25,12,17.7,25,12,17.7,11.8,71.2,0,0,0,rain,0,0,8.3,16.5,238.5,1020.6,28.1,8,213.4,18.3,8,10,2022-10-30T06:12:53,2022-10-30T17:21:31,0.17,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-10-31,24,11.8,17.5,24,11.8,17.5,12.2,72.8,0,0,0,rain,0,0,7.9,14.7,221,1020.3,25.8,8.5,213.9,18.6,8,10,2022-10-31T06:13:34,2022-10-31T17:20:45,0.21,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-01,24,11.9,17.4,24,11.9,17.4,12,72.8,0,0,0,rain,0,0,8.6,23.6,262.5,1020.6,25.8,8.6,207.2,17.8,8,10,2022-11-01T06:14:15,2022-11-01T17:19:59,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-02,23.4,11.9,17,23.4,11.9,17,11.4,72.3,0,0,0,,0,0,7.6,14.8,250.5,1018.8,28.1,7.7,219.6,19,8,10,2022-11-02T06:14:57,2022-11-02T17:19:15,0.28,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-03,24,10.7,16.4,24,10.7,16.4,9.7,67.5,0,0,0,,0,0,8.3,13,188.6,1018.3,26.9,8.9,216.7,18.7,8,10,2022-11-03T06:15:39,2022-11-03T17:18:33,0.31,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-04,23.5,10.5,16.7,23.5,10.5,16.7,11,71.5,0,0,0,rain,0,0,6.8,14.4,159.2,1020.3,24.1,9.1,205.9,17.7,8,10,2022-11-04T06:16:21,2022-11-04T17:17:51,0.35,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-05,24,11.5,17.2,24,11.5,17.2,11.5,71.4,0,0,0,,0,0,8.3,14.8,233.1,1022.4,23.7,8.5,211,18.1,8,10,2022-11-05T06:17:04,2022-11-05T17:17:11,0.39,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-06,23,11.7,16.8,23,11.7,16.8,12.2,75.9,0,0,0,rain,0,0,9,23.6,263.2,1022.7,27.6,7,205,17.7,8,10,2022-11-06T06:17:47,2022-11-06T17:16:32,0.42,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-07,22.8,11.2,16.6,22.8,11.2,16.6,12.6,79,0,0,0,rain,0,0,8.6,16.6,267.9,1021.4,41.2,7.9,181,15.6,7,10,2022-11-07T06:18:31,2022-11-07T17:15:54,0.46,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-08,22,11,16.6,22,11,16.6,11.9,75.9,0,0,0,rain,0,0,6.1,13,224.8,1021.5,75.8,7.4,119.2,10.3,6,10,2022-11-08T06:19:14,2022-11-08T17:15:18,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-09,23,12.6,17.2,23,12.6,17.2,11.2,70.6,0,0,0,rain,0,0,9.4,14.8,200.4,1021.5,58.7,6.7,133.9,11.6,7,10,2022-11-09T06:19:59,2022-11-09T17:14:43,0.53,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-10,22.7,10.5,16.6,22.7,10.5,16.6,11.2,72.8,0,0,0,rain,0,0,7.2,16.6,255,1021.3,38.1,8,196.9,17,7,10,2022-11-10T06:20:43,2022-11-10T17:14:10,0.56,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-11,23,10.2,16.1,23,10.2,16.1,11,73.7,0,0,0,rain,0,0,10.4,14.8,203.7,1020.5,35.5,7.4,191.2,16.5,7,10,2022-11-11T06:21:28,2022-11-11T17:13:38,0.59,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-12,22,10,15.3,22,10,15.3,9.9,73.4,0,0,0,rain,0,0,9.4,16.6,251.1,1019.9,27.1,7,206.3,17.8,8,10,2022-11-12T06:22:14,2022-11-12T17:13:07,0.62,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-13,21,9,14.2,21,8.5,14.2,9,73.4,0,0,0,rain,0,0,7.9,14.8,180.1,1019.3,26.9,7.7,195.1,16.8,7,10,2022-11-13T06:22:59,2022-11-13T17:12:38,0.65,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-14,21,8.9,14.5,21,8.2,14.5,9.7,75.3,0,0,0,,0,0,7.6,16.6,224.6,1020.4,33.6,7.3,194.8,16.8,7,10,2022-11-14T06:23:45,2022-11-14T17:12:10,0.69,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-15,22,9.5,14.9,22,8.8,14.8,10.3,76.1,0,0,0,,0,0,8.3,14.8,226.1,1019.2,28.5,7.1,188.9,16.2,7,10,2022-11-15T06:24:31,2022-11-15T17:11:44,0.72,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-16,22,10.5,15.1,22,10.5,15.1,10.7,77.2,0,0,0,rain,0,0,8.6,11.2,187.6,1017.9,29.4,6,169.7,14.6,7,10,2022-11-16T06:25:17,2022-11-16T17:11:19,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-17,20,9.2,14.3,20,8.7,14.2,9.8,76.4,0,0,0,rain,0,0,9.7,12.7,197.7,1017.1,35.3,7.3,126.2,10.7,7,10,2022-11-17T06:26:04,2022-11-17T17:10:56,0.78,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-18,20.8,10.5,14.8,20.8,10.5,14.8,10.5,77.4,0,0,0,,0,0,7.9,14.8,178,1019.9,41.8,5.4,192.3,16.6,7,10,2022-11-18T06:26:50,2022-11-18T17:10:34,0.82,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-19,23,9.2,15,23,8.7,14.9,9.7,73.4,0,0,0,,0,0,8.3,13,198,1020.6,25.8,7.2,195,16.9,7,10,2022-11-19T06:27:37,2022-11-19T17:10:14,0.85,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-20,22,9.5,15,22,9.5,15,10.1,74.7,0,0,0,,0,0,7.6,14.8,251,1019.1,28.1,6.3,194,16.7,7,10,2022-11-20T06:28:24,2022-11-20T17:09:55,0.88,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-21,22,8.5,14.6,22,8.5,14.5,9.2,72.6,0,0,0,,0,0,8.6,18.4,266.1,1017.3,25.8,8.7,195.6,16.8,7,10,2022-11-21T06:29:10,2022-11-21T17:09:38,0.91,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-22,22,8.4,14,22,8.4,14,8.6,72.7,0,0,0,,0,0,7.6,14.8,238,1017.2,27.1,8,194.3,16.7,7,10,2022-11-22T06:29:57,2022-11-22T17:09:23,0.95,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-23,21,7.9,13.8,21,7.9,13.8,9.2,75.2,0,0,0,,0,0,7.6,13,178.8,1017.6,27.1,7.4,193.2,16.7,7,10,2022-11-23T06:30:44,2022-11-23T17:09:09,0.98,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-24,21,8.6,14.2,21,8.1,14.2,9.2,73.8,0,0,0,,0,0,6.8,13,142.6,1018.4,30.9,8.2,190,16.4,7,10,2022-11-24T06:31:31,2022-11-24T17:08:56,0,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-25,23,8.8,15,23,8.2,15,9,70.2,0,0,0,,0,0,7.9,14.8,147.9,1020.6,25.8,8.2,188.3,16.1,7,10,2022-11-25T06:32:18,2022-11-25T17:08:46,0.05,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-26,23,8.7,15,23,8.5,15,9.1,71.1,0,0,0,,0,0,8.6,14.8,232.7,1017.7,26,8.2,189.3,16.3,7,10,2022-11-26T06:33:05,2022-11-26T17:08:37,0.08,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-27,22,9.3,14.6,22,8.8,14.5,9.2,72.3,0,0,0,,0,0,7.6,13,236.2,1015.9,25.8,9.1,186.2,16.1,7,10,2022-11-27T06:33:51,2022-11-27T17:08:29,0.12,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-28,21,9.4,14,21,9.4,14,9.5,77.1,0,0,0,,0,0,6.8,13,234.9,1017.6,33,6.2,183,15.9,7,10,2022-11-28T06:34:38,2022-11-28T17:08:23,0.15,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-11-29,21,8.9,14.3,21,8.9,14.3,9.5,75.7,0,0,0,,0,0,6.8,14.8,221,1019.5,26.9,6.8,182.5,15.8,7,10,2022-11-29T06:35:24,2022-11-29T17:08:19,0.19,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-11-30,21,8.8,14,21,8.5,13.9,9.3,75.6,0,0,0,,0,0,7.6,13,238.3,1020.4,39.1,7.1,162,14,6,10,2022-11-30T06:36:10,2022-11-30T17:08:16,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-01,21,8,13.5,21,8,13.4,8,72.4,0,0,0,,0,0,7.6,13,166.2,1019.1,25.8,8.8,186.3,16,7,10,2022-12-01T06:36:56,2022-12-01T17:08:15,0.26,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-02,22,8,13.6,22,7.4,13.5,8,72.8,0,0,0,,0,0,7.2,13,152.2,1019,28,7.5,182.4,15.9,7,10,2022-12-02T06:37:41,2022-12-02T17:08:16,0.29,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-03,21,7.5,13.3,21,6.7,13.2,8,73.5,0,0,0,,0,0,7.2,13,200.9,1019.3,28,6.9,181.3,15.8,7,10,2022-12-03T06:38:26,2022-12-03T17:08:18,0.33,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-04,21,7.6,13.2,21,7.4,13.1,8.3,75.1,0,0,0,,0,0,8.3,13,141.4,1019.4,28,6.6,184.6,16,7,10,2022-12-04T06:39:11,2022-12-04T17:08:22,0.36,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-05,21,7.4,13.1,21,7.4,13,8.1,74,0,0,0,,0,0,7.6,14.8,158.6,1020.3,28.8,9,182.5,15.9,7,10,2022-12-05T06:39:55,2022-12-05T17:08:27,0.4,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-06,21,7.1,12.9,21,5.7,12.7,7.6,73.6,0,0,0,,0,0,7.2,11.1,168.3,1018.6,25.9,6.8,183.5,16,7,10,2022-12-06T06:40:39,2022-12-06T17:08:34,0.43,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-07,20,7.4,12.6,20,6.6,12.4,7.4,72.9,0,0,0,,0,0,6.8,22.3,176.3,1017.8,28.3,8.3,181.4,15.7,7,10,2022-12-07T06:41:22,2022-12-07T17:08:43,0.47,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-08,21,7,12.8,21,6.2,12.8,7.3,72,0,0,0,,0,0,6.8,13,197.9,1019.1,31.2,8.2,176.8,15.3,7,10,2022-12-08T06:42:04,2022-12-08T17:08:53,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-09,21,7.1,12.8,21,6.3,12.7,7.5,72.8,0,0,0,,0,0,6.8,14.7,185.8,1018.6,27.6,8.5,176.1,15.3,7,10,2022-12-09T06:42:46,2022-12-09T17:09:04,0.54,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-10,20,6.9,12.5,20,6.9,12.3,7.6,74.9,0,0,0,,0,0,8.3,11.2,159.3,1018.7,26.3,6.4,177.4,15.3,7,10,2022-12-10T06:43:27,2022-12-10T17:09:18,0.57,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-11,21,6.4,12.6,21,5.5,12.5,6.8,71.1,0,0,0,,0,0,8.6,16.6,235.4,1017.8,23.1,6.6,181.4,15.5,7,10,2022-12-11T06:44:08,2022-12-11T17:09:32,0.6,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-12,21,5.8,12.5,21,4.5,12.3,6.1,69.4,0,0,0,,0,0,7.6,11.2,167,1016.8,24.5,7.8,180.7,15.5,7,10,2022-12-12T06:44:48,2022-12-12T17:09:48,0.63,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-13,22,5.9,12.3,22,4.5,12.1,7.1,73.4,0,0,0,,0,0,9,16.6,229.3,1017.5,27.3,6.2,181.3,15.5,7,10,2022-12-13T06:45:27,2022-12-13T17:10:06,0.67,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-14,19,6.3,11.8,19,6.3,11.7,7.4,75.9,0,0,0,,0,0,7.6,16.6,199,1017.6,31.8,6.9,179.2,15.5,7,10,2022-12-14T06:46:05,2022-12-14T17:10:25,0.7,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-12-15,18,8.4,12.6,18,8.4,12.6,8,75,0,0,0,,0,0,7.9,14.8,242.1,1016.5,44.7,5.5,174.7,15.1,7,10,2022-12-15T06:46:42,2022-12-15T17:10:46,0.73,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-12-16,19,7.3,13,19,6.3,12.9,8.8,77.3,0,0,0,rain,0,0,6.1,16.6,170.7,1016.3,46.8,8.6,96.2,8.3,4,10,2022-12-16T06:47:19,2022-12-16T17:11:08,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
